split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
0.832211438635675,0.8314652975218153,0.8341390555668691,0.8288385413570574,0.8297943828240859,0.8312897431811004,0.0018570630516352715,13,0.634166269135767,0.6328701192921946,0.6341795442778559,0.6333883664822207,0.6306640067070653,0.6330536611790207,0.0012931877649594568,11,17.274693107604982,0.19361736180422917,5.7334154605865475,0.1532881126496109,"{'k': 40, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",40,7,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.83268238452836,0.8325947352994764,0.8339820648723336,0.8309788116972566,0.8301387447066692,0.8320753482208192,0.0013584292343612244,28,0.6367131161021792,0.6361375647546162,0.637059319409843,0.6368343149197309,0.6331534298852394,0.6359795490143216,0.0014454458024033728,46,9.898664426803588,0.20154622104734043,5.883095550537109,0.07876013381743825,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",50,3,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8326589460207457,0.832564221935458,0.8339661339652399,0.8309481354318462,0.8300891828653629,0.8320453240437307,0.0013686203905421024,27,0.6366812917709024,0.6361257078705108,0.6370479543105475,0.6368132918930758,0.633114806963023,0.6359566105616119,0.0014528963163245889,45,9.737924385070801,0.12771356464772568,6.130426597595215,0.10094552552815,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",50,3,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8331412886076733,0.8323249954436307,0.835098443169081,0.8304586148114812,0.8314336718466231,0.8324914027756979,0.0015809948914076192,34,0.6348595608739088,0.6337818366779073,0.6352742356865619,0.6347804837057034,0.6319846961595229,0.6341361626207209,0.0011822030116584643,19,11.11963710784912,0.27759935832184385,6.086872339248657,0.15761729941508698,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",50,3,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8331399328220054,0.8323235100431525,0.835098021097625,0.8304588530614863,0.8314344706507446,0.8324909575350027,0.0015806075498437208,33,0.6348599660254466,0.6337809691748524,0.6352745536230079,0.6347796461972218,0.6319857479691661,0.634136176597939,0.0011818918827574477,20,10.921379137039185,0.10543491478177197,6.120793867111206,0.2934306499877269,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",50,3,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8314457026475217,0.8307238848761861,0.8333726046380076,0.828768771342349,0.8295833091049377,0.8307788545218004,0.0015902836842611578,8,0.6335863547929158,0.6324722114215588,0.6339363097183757,0.6335003930194271,0.6305336612350715,0.6328057860374697,0.0012364201046978314,5,17.239358472824097,0.15895165690705954,5.963228368759156,0.09430590353559853,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",50,3,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8314443172070933,0.8307222365960713,0.8333722601857877,0.8287689273522927,0.8295840156529793,0.8307783513988449,0.0015899210670055205,7,0.6335868176745372,0.6324713035352874,0.6339366534237405,0.6334997417997672,0.6305346899171042,0.6328058412700873,0.0012361393271318214,6,17.02439079284668,0.16639589800997634,6.067244815826416,0.18740674134117646,"{'k': 50, 'min_k': 3, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",50,3,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8332558411757255,0.8329843565899244,0.8343213945504167,0.8314612513004239,0.8301527307404236,0.8324351148713829,0.001462258303834018,32,0.6371551306922691,0.6363253196172027,0.6370815131870596,0.6370885330241024,0.6331945513358649,0.6361690095712997,0.001518055052957394,52,9.86082592010498,0.08374081056160462,6.040161895751953,0.050743414718843624,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",50,5,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8332324187992263,0.8329772061146165,0.8343054443082115,0.8314286264070518,0.8301089167917417,0.8324105224841695,0.0014730160405525977,31,0.6371233063609922,0.6363279205937674,0.6370695882429032,0.6370654800450265,0.6331625576749214,0.6361497705835222,0.0015223362730930141,51,9.835170793533326,0.08340219877446531,6.079584455490112,0.08651282168584747,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",50,5,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8336261876231508,0.8325876049109001,0.8353163464897773,0.8308060546975494,0.8312184467514813,0.8327109280945717,0.0016429946344719097,40,0.6352448259955064,0.6338908560087347,0.6351671932093734,0.6348974209712119,0.6318361314412563,0.6342072855252165,0.0012803670764428656,23,11.088043975830079,0.20334354320280337,6.039616489410401,0.1239222815362237,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",50,5,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8336248326261096,0.8326112322133653,0.8353159268427063,0.8308043717674967,0.8312254819652187,0.8327163690829794,0.001641495564966483,42,0.6352452311470441,0.6339064840422061,0.6351676360476733,0.6348945976622702,0.6318447721760209,0.634211744215043,0.0012762330250647481,25,10.936166620254516,0.15819562956132477,6.121056318283081,0.14037464351050943,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",50,5,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8319452742781387,0.8310027422755464,0.833601834351256,0.8291300616875635,0.8293851444331504,0.831013011405131,0.0016593175876333708,11,0.6339832351038305,0.632592418245705,0.6338405522471023,0.6336298871877716,0.6304018197130804,0.632889582499498,0.001336094366915624,7,17.362846469879152,0.22862764319762938,5.9863427639007565,0.10822375359556655,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",50,5,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8319438896696497,0.8310262528268586,0.8336014913993669,0.8291281819286302,0.8293921297845881,0.8310183891218188,0.0016581093536482002,12,0.633983697985452,0.6326080034855547,0.6338410318225493,0.633627146231973,0.6304104980125541,0.6328940755076167,0.0013320203053475428,8,17.056734228134154,0.09319794238793494,6.118135547637939,0.1941513379565807,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",50,5,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
0.8339556360068506,0.8338052330044173,0.8351345295547853,0.831744964430695,0.8311733491340683,0.8331627424261633,0.0014762925840839638,52,0.6376497583945878,0.6368722632409335,0.6375391799738425,0.63722568892298,0.6338762826675297,0.6366326346399747,0.0014044911263191037,58,9.750086975097656,0.12528936009679045,5.925778388977051,0.05800670334704263,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 3, 'user_based': True}}",50,7,"{'name': 'msd', 'min_support': 3, 'user_based': True}"
0.8339326115422069,0.8337758048357565,0.8351185948429497,0.8317134360526063,0.8311244157161608,0.8331329725979361,0.001486252749563303,51,0.6376171171485148,0.63686144726586,0.6375272550296859,0.637202314764188,0.6338385967978912,0.636609346201228,0.0014107003805978564,57,9.907779788970947,0.14450601056323242,6.13624153137207,0.20346615094244125,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'msd', 'min_support': 5, 'user_based': True}}",50,7,"{'name': 'msd', 'min_support': 5, 'user_based': True}"
0.8342129210951292,0.8332581956202927,0.8361196939551682,0.8310878134029401,0.8320971084121297,0.833355146497132,0.0017384682087721577,60,0.6356964180342228,0.6343067922360451,0.6355807204434033,0.6350382704621028,0.6323684812495901,0.6345981364850728,0.0012183312730669733,29,10.985735988616943,0.09627592245993653,6.028978586196899,0.07822047381633931,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 3, 'user_based': True}}",50,7,"{'name': 'jacard', 'min_support': 3, 'user_based': True}"
0.8342099705145358,0.8332569284853414,0.8361192747112958,0.831085725564706,0.8320980231444625,0.8333539844840683,0.0017384705579270266,59,0.6356912914040505,0.6343062026855848,0.635581163281703,0.6350336954266256,0.6323697737632626,0.6345964253122452,0.0012167047360817729,27,10.96172833442688,0.08791463903301742,6.121551275253296,0.09503882843846582,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'jacard', 'min_support': 5, 'user_based': True}}",50,7,"{'name': 'jacard', 'min_support': 5, 'user_based': True}"
0.8325452669235739,0.8316902821393214,0.8344173878178883,0.829419314996005,0.8302782085790599,0.8316700920911696,0.001750274817208193,21,0.6344445569281097,0.633020876922932,0.6342651229251884,0.6337782880208529,0.6309461233885301,0.6332909936371227,0.001271886117120193,16,17.20027976036072,0.1297037181599869,5.690208578109742,0.1540644040248819,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}}",50,7,"{'name': 'cosine_jaccard', 'min_support': 3, 'user_based': True}"
0.8325422830424125,0.8316888542320051,0.834417045201198,0.8294172944194287,0.8302790228590893,0.8316688999508267,0.0017502562277736436,20,0.6344394783965801,0.6330202487350495,0.6342656025006355,0.6337740733445317,0.6309473781750491,0.6332893562303692,0.0012702809542631678,15,17.21147780418396,0.27252704177624465,5.0003089427948,0.4304007016234391,"{'k': 50, 'min_k': 7, 'sim_options': {'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}}",50,7,"{'name': 'cosine_jaccard', 'min_support': 5, 'user_based': True}"
