movieId,rating_count
113348,27
56921,27
3327,27
1465,27
1440,27
1050,27
50798,26
8610,26
5092,26
91842,26
5074,26
5039,26
118,26
49932,26
3709,26
8581,26
5438,26
4304,26
6078,26
6862,26
6643,26
85022,26
6566,26
205,26
6461,26
7255,26
34271,26
4068,26
34334,26
87876,26
99117,26
40148,26
5712,26
61352,26
9018,26
96417,26
7023,26
5339,26
3773,26
90888,26
4298,26
61,26
1526,26
1066,26
2077,26
103539,26
105355,26
105593,26
2514,26
3557,26
2043,26
944,26
1024,26
1827,26
1986,26
101088,26
1655,26
1984,26
2511,26
2491,26
2430,26
1399,26
3538,26
3182,26
1993,26
2351,26
1609,26
1978,25
7757,25
2654,25
7700,25
42002,25
5053,25
106441,25
53974,25
528,25
141866,25
4021,25
33499,25
6989,25
1816,25
44840,25
5564,25
90345,25
1999,25
43917,25
26152,25
2935,25
104272,25
26150,25
2748,25
7234,25
3835,25
3500,25
7028,25
5387,25
90719,25
141688,25
4031,25
5893,25
7375,25
159858,25
2943,25
31184,25
71108,25
105731,25
1414,25
3947,25
6436,25
4577,25
57951,25
4563,25
110501,25
3392,25
2752,25
1330,25
60487,25
27156,25
8492,25
4483,25
1648,25
3937,25
2095,25
3364,25
55444,25
6650,25
1497,25
58301,25
55272,25
69278,25
7845,25
93563,25
3194,25
2682,25
3889,25
6183,25
6790,25
7075,24
75341,24
85412,24
6216,24
6797,24
98056,24
5969,24
7048,24
85438,24
5707,24
1043,24
365,24
3548,24
104457,24
2816,24
3840,24
2611,24
6448,24
61123,24
104944,24
33158,24
3516,24
6852,24
4410,24
34153,24
55245,24
3045,24
4218,24
5034,24
2498,24
136562,24
101285,24
2967,24
4915,24
7827,24
93270,24
93272,24
72,24
2050,24
42015,24
4723,24
55261,24
55274,24
4317,24
8225,24
95720,24
766,24
8253,24
56333,24
3330,24
132796,24
4432,24
8800,24
7215,24
91094,24
1841,24
7369,24
343,24
103984,24
81784,24
5391,24
59118,24
7316,24
7236,24
1606,23
93766,23
680,23
4077,23
95858,23
105468,23
160271,23
1604,23
50514,23
4082,23
47465,23
2280,23
86548,23
4135,23
27193,23
73319,23
59141,23
27674,23
4502,23
54,23
718,23
5613,23
897,23
50189,23
4296,23
32291,23
26326,23
27727,23
456,23
49647,23
5873,23
692,23
5004,23
51925,23
102,23
51834,23
49910,23
4945,23
635,23
4407,23
130576,23
117444,23
54276,23
3415,23
3225,23
5414,23
4741,23
130073,23
6235,23
110591,23
3529,23
107771,23
127098,23
127202,23
7040,23
39414,23
2016,23
7991,23
2040,23
77307,23
7587,23
84637,23
62113,23
80839,23
118997,23
71205,23
33683,23
1046,23
7121,23
78316,23
274,23
69604,23
2437,23
7064,23
44828,23
1306,22
1454,22
199,22
32460,22
4067,22
8033,22
5792,22
71106,22
2460,22
2899,22
93855,22
115231,22
6970,22
3726,22
5568,22
5628,22
3028,22
4219,22
82,22
523,22
4200,22
1794,22
4224,22
31923,22
3078,22
156,22
4187,22
3008,22
4795,22
58315,22
2546,22
92509,22
2555,22
3794,22
929,22
81819,22
4116,22
487,22
31694,22
369,22
469,22
5054,22
6027,22
112940,22
425,22
2084,22
97836,22
6786,22
424,22
45662,22
3961,22
86142,22
3992,22
72701,22
1942,22
6428,22
78218,22
8491,22
33639,22
4444,22
4397,22
4424,22
6533,22
85025,22
4221,21
7820,21
7836,21
7841,21
4126,21
62336,21
80860,21
5501,21
1051,21
6337,21
95449,21
8,21
5525,21
72605,21
3728,21
5046,21
33145,21
47810,21
3669,21
2165,21
80551,21
3099,21
6695,21
56885,21
2386,21
4970,21
1940,21
166,21
90890,21
325,21
96606,21
5324,21
1804,21
42730,21
4095,21
69849,21
2331,21
97866,21
973,21
6484,21
2983,21
155,21
8362,21
6063,21
31437,21
3501,21
4305,21
8131,21
88785,21
102684,21
2898,21
5867,21
2364,21
4552,21
2888,21
160954,21
88179,21
27912,21
3287,21
3511,21
1626,21
1987,21
94266,21
4618,21
2639,21
160563,21
59727,21
6902,21
8254,21
7026,21
2575,21
3724,21
3822,21
5649,21
3895,21
80166,21
2239,21
6170,21
3497,21
55253,21
2271,21
1581,21
352,21
135518,21
47894,21
4775,21
4636,20
94896,20
99912,20
1757,20
3653,20
603,20
127096,20
4628,20
58297,20
1113,20
5033,20
4339,20
26840,20
132480,20
109187,20
4826,20
2182,20
37240,20
65188,20
2265,20
57532,20
2272,20
2275,20
40412,20
4537,20
4493,20
2451,20
1484,20
79879,20
62344,20
278,20
4932,20
4357,20
127108,20
3325,20
27899,20
72479,20
2205,20
156609,20
2882,20
141749,20
3858,20
3857,20
458,20
2624,20
30,20
7005,20
88356,20
7016,20
2900,20
27700,20
5772,20
7060,20
2920,20
27834,20
5651,20
106438,20
104925,20
6811,20
1919,20
390,20
3571,20
6658,20
240,20
6424,20
111384,20
60753,20
1582,20
1404,20
33672,20
828,20
6783,20
47950,20
32898,20
158783,20
68659,20
5632,20
109850,20
5250,20
5096,20
103624,20
2180,20
313,20
5477,20
5255,20
2173,20
1352,20
61705,20
340,20
5475,20
26471,20
69606,20
74624,20
4212,20
3011,20
104069,20
1755,19
5527,19
6060,19
87298,19
6014,19
1660,19
444,19
49013,19
4568,19
1355,19
68932,19
6219,19
2347,19
6561,19
106062,19
3115,19
1192,19
114707,19
941,19
7450,19
71248,19
3350,19
3341,19
52644,19
7448,19
536,19
2310,19
8268,19
2069,19
8266,19
7178,19
50005,19
1875,19
83086,19
5680,19
5667,19
5483,19
4736,19
69524,19
104074,19
139855,19
1731,19
103048,19
7104,19
149,19
89840,19
5569,19
1085,19
102720,19
5051,19
2903,19
3299,19
51939,19
49280,19
40870,19
5940,19
5938,19
5334,19
6999,19
3286,19
2554,19
32289,19
1460,19
8197,19
7193,19
68269,19
1935,19
50851,19
72405,19
4276,19
27722,19
3385,19
4079,19
4123,19
3957,19
58975,19
3457,19
3906,19
4178,19
3379,19
3436,19
4263,19
1600,19
1629,19
99813,19
57910,19
3710,19
95873,19
95761,18
1837,18
51471,18
2988,18
888,18
5428,18
2171,18
103137,18
1855,18
667,18
5686,18
5691,18
50064,18
4055,18
89030,18
65982,18
460,18
5379,18
51884,18
92681,18
4203,18
1445,18
4885,18
4784,18
1442,18
4989,18
907,18
3117,18
67193,18
140523,18
4682,18
26386,18
5288,18
27523,18
4709,18
65126,18
5304,18
650,18
67508,18
3990,18
1887,18
449,18
2535,18
6977,18
3846,18
82854,18
30846,18
7142,18
144976,18
8836,18
77427,18
81641,18
747,18
81417,18
7320,18
6958,18
1365,18
326,18
155064,18
27869,18
7478,18
7614,18
7728,18
3736,18
38304,18
8183,18
78836,18
2634,18
116799,18
5994,18
97860,18
4591,18
6012,18
141890,18
27741,18
103,18
6163,18
6185,18
2844,18
68848,18
3553,18
6308,18
6332,18
6909,18
2327,18
33495,18
97936,18
3569,18
3929,18
46865,18
6584,18
30898,18
3901,18
3581,18
255,18
1661,18
8591,18
4529,18
4520,18
56286,18
126548,17
50160,17
66798,17
136598,17
3926,17
7926,17
96832,17
302,17
4063,17
73211,17
77846,17
5752,17
668,17
5637,17
5633,17
483,17
3487,17
118985,17
1941,17
4969,17
72171,17
6686,17
70305,17
5570,17
4976,17
104337,17
6743,17
3475,17
4688,17
6776,17
5801,17
4738,17
36509,17
4743,17
7572,17
4381,17
95201,17
271,17
63808,17
4803,17
54785,17
31035,17
2851,17
2807,17
6005,17
187,17
2255,17
2874,17
998,17
2790,17
26974,17
2782,17
116887,17
3339,17
2769,17
27873,17
4495,17
56169,17
5927,17
3769,17
117851,17
7840,17
6466,17
6779,17
101577,17
144620,17
95654,17
2017,17
118702,17
6963,17
1550,17
138208,17
4191,17
2629,17
152079,17
74154,17
4602,17
2563,17
4605,17
136449,17
1670,17
51937,17
149354,17
4337,17
91890,17
67295,17
90522,17
96616,17
78467,17
5002,17
5460,17
4565,17
8261,17
26870,17
6818,17
1397,17
3660,17
4585,17
3038,17
112818,17
5237,17
619,17
2661,17
3584,17
53468,17
8833,17
3872,17
510,17
513,16
7782,16
5226,16
74370,16
7792,16
840,16
25940,16
3055,16
74868,16
2177,16
4012,16
3077,16
2285,16
54780,16
4195,16
48560,16
25827,16
4834,16
135532,16
88932,16
74450,16
26528,16
79796,16
5523,16
55,16
4229,16
104218,16
5556,16
5433,16
4971,16
4141,16
3141,16
4957,16
4142,16
5404,16
39869,16
4947,16
2045,16
1746,16
72129,16
4929,16
4928,16
4151,16
53435,16
927,16
7177,16
5841,16
1881,16
4168,16
461,16
2113,16
4888,16
113,16
25750,16
4705,16
43419,16
2525,16
8884,16
1703,16
56915,16
93512,16
68,16
111617,16
85397,16
6872,16
47124,16
2521,16
409,16
2597,16
77201,16
60333,16
1105,16
6582,16
875,16
3357,16
156726,16
112788,16
133645,16
101962,16
72393,16
1642,16
27800,16
4714,16
145839,16
81156,16
1937,16
61026,16
4422,16
152017,16
69529,16
3604,16
82242,16
2786,16
577,16
62203,16
4589,16
6279,16
1595,16
4578,16
61401,16
62250,16
2801,16
2267,16
47952,16
1495,16
4812,16
47721,16
3306,16
3758,16
2152,16
2585,16
69712,16
2149,16
56003,16
86293,16
8796,16
6927,15
62792,15
44864,15
148652,15
6971,15
76173,15
64997,15
8656,15
106540,15
2073,15
1525,15
152,15
5417,15
27020,15
8010,15
59014,15
5367,15
67695,15
3843,15
8147,15
7071,15
74452,15
4438,15
2582,15
4532,15
64032,15
617,15
8195,15
1654,15
6986,15
1640,15
2625,15
5348,15
61071,15
841,15
7209,15
6992,15
6991,15
3810,15
4518,15
52967,15
60943,15
209,15
121,15
5818,15
6464,15
3506,15
3943,15
26003,15
670,15
7396,15
2024,15
81018,15
6422,15
85780,15
3765,15
3963,15
45382,15
70567,15
64499,15
2314,15
1896,15
129937,15
32892,15
6252,15
3989,15
7493,15
158528,15
7566,15
3747,15
3985,15
1929,15
5787,15
5773,15
3771,15
5450,15
157200,15
51088,15
6785,15
109864,15
8711,15
112911,15
7319,15
38,15
35,15
6678,15
486,15
6223,15
5597,15
7943,15
2937,15
5625,15
3720,15
2928,15
64285,15
2927,15
129514,15
46850,15
472,15
6568,15
1936,15
1631,15
1791,15
32554,15
217,15
78174,15
183,15
99437,15
37739,15
4921,15
37736,15
3696,15
4619,15
1456,15
4355,15
1151,15
1535,15
4278,15
37475,15
4898,15
1447,15
34523,15
3165,15
4771,15
638,15
4802,15
3206,15
1756,15
4274,15
4830,15
554,14
885,14
2445,14
2131,14
1054,14
7983,14
79720,14
101283,14
71252,14
115664,14
6803,14
160718,14
2007,14
1398,14
2481,14
4426,14
7624,14
2264,14
4440,14
4109,14
8012,14
96815,14
67665,14
5498,14
72489,14
7010,14
3789,14
6868,14
3544,14
3743,14
7354,14
50923,14
5573,14
917,14
2828,14
108156,14
5017,14
100553,14
1824,14
7810,14
3600,14
91325,14
451,14
1599,14
8016,14
116397,14
4496,14
4612,14
8684,14
89837,14
3456,14
3224,14
2781,14
2780,14
6638,14
73808,14
85394,14
214,14
4920,14
2339,14
3563,14
55167,14
49957,14
5069,14
113829,14
5694,14
1943,14
45440,14
3539,14
7382,14
26999,14
133798,14
4293,14
2449,14
937,14
3694,14
294,14
1621,14
143657,14
26425,14
114670,14
7294,14
7379,14
26462,14
3425,14
27410,14
7303,14
1336,14
5826,14
7311,14
27338,14
65577,14
3627,14
4143,14
4699,14
84615,14
6357,14
95311,14
91414,14
8906,14
42728,14
27478,14
5799,14
6856,14
8039,14
39234,14
1076,14
133195,14
6816,14
66785,14
3502,14
2290,14
83480,14
3447,14
2570,14
31162,14
6629,13
2681,13
982,13
4130,13
90403,13
238,13
4981,13
6770,13
140928,13
659,13
5981,13
70533,13
4273,13
104303,13
5682,13
7846,13
59392,13
64701,13
5663,13
3834,13
88950,13
55555,13
33896,13
3338,13
7042,13
50658,13
89305,13
32469,13
126430,13
5705,13
155820,13
26111,13
109846,13
104441,13
7216,13
4042,13
160565,13
5961,13
128520,13
935,13
26172,13
59731,13
68486,13
136016,13
8589,13
46337,13
4233,13
114074,13
5581,13
467,13
7020,13
5909,13
84950,13
3734,13
835,13
6748,13
228,13
96,13
101360,13
6684,13
32456,13
3031,13
6178,13
626,13
3559,13
79274,13
83803,13
33138,13
4811,13
1337,13
1482,13
57526,13
4675,13
159690,13
43904,13
44849,13
59995,13
71573,13
8125,13
64249,13
152091,13
269,13
86817,13
1771,13
113252,13
58191,13
6316,13
6559,13
4409,13
114601,13
6315,13
52460,13
7308,13
3405,13
91134,13
5048,13
65465,13
705,13
8327,13
268,13
3807,13
5279,13
8482,13
363,13
270,13
94953,13
106452,13
6990,13
4756,13
499,13
53024,13
6460,13
95583,13
6850,13
976,13
48698,13
6920,13
498,13
1545,13
5076,13
78264,13
105954,13
2651,13
1844,13
2522,13
1788,13
42732,13
1546,13
6858,13
55946,13
114762,13
5137,13
25850,13
26258,13
119655,13
60293,13
2295,13
3658,13
51705,13
6780,13
8620,13
54787,13
7107,13
2753,12
2507,12
2757,12
3423,12
9010,12
5765,12
89047,12
6339,12
8799,12
105585,12
2368,12
4290,12
4658,12
4473,12
6387,12
7374,12
2417,12
83976,12
4630,12
44759,12
109895,12
8576,12
4640,12
3211,12
44613,12
7773,12
72209,12
4862,12
72386,12
1329,12
2714,12
7708,12
6031,12
48872,12
100487,12
4332,12
40959,12
7340,12
94833,12
5965,12
25805,12
3725,12
93287,12
7844,12
4782,12
6579,12
7833,12
279,12
3400,12
5888,12
46855,12
6997,12
4559,12
48319,12
8527,12
31116,12
42197,12
77798,12
2559,12
30883,12
31435,12
2835,12
3572,12
5788,12
2330,12
26485,12
7300,12
3076,12
5604,12
51698,12
5609,12
6827,12
1410,12
295,12
5346,12
69275,12
4222,12
341,12
73042,12
26422,12
5109,12
3041,12
5012,12
5141,12
5588,12
90374,12
40,12
39307,12
488,12
26403,12
7990,12
3662,12
50954,12
2190,12
2974,12
2975,12
495,12
3718,12
5059,12
8363,12
55732,12
7984,12
2656,12
4696,12
31422,12
2276,12
71468,12
1475,12
3013,12
58839,12
2462,12
5732,12
114552,12
3320,12
4216,12
76091,12
5689,12
50445,12
5670,12
7135,12
4186,11
1341,11
6051,11
7748,11
6244,11
7250,11
806,11
86852,11
159755,11
6368,11
8364,11
103801,11
4131,11
64229,11
61465,11
726,11
71429,11
808,11
3579,11
600,11
68536,11
80858,11
6273,11
3774,11
6021,11
26819,11
1516,11
4634,11
4721,11
111235,11
26391,11
80862,11
132157,11
9004,11
8911,11
759,11
43556,11
200,11
8582,11
6782,11
43932,11
7299,11
8830,11
6100,11
3010,11
4479,11
5041,11
4184,11
5337,11
3892,11
3813,11
41527,11
3127,11
148,11
108192,11
2075,11
6300,11
4352,11
51357,11
77837,11
25856,11
8011,11
6344,11
206,11
6237,11
7095,11
3304,11
4711,11
1728,11
3715,11
6335,11
4670,11
6405,11
4625,11
34321,11
6493,11
74698,11
7831,11
408,11
1668,11
7070,11
112582,11
3509,11
7826,11
6506,11
6442,11
6751,11
3719,11
3590,11
2749,11
82527,11
463,11
2939,11
6429,11
7924,11
4043,11
4198,11
81132,11
1865,11
98604,11
36397,11
7258,11
5847,11
2515,11
5073,11
113780,11
4471,11
27002,11
7068,11
5125,11
5672,11
7834,11
68347,11
2482,11
1310,11
5169,11
7043,11
27850,11
4312,11
1056,11
8199,11
7080,11
30818,11
5968,11
103659,11
54513,11
8447,11
44633,11
3738,11
49220,11
4501,11
2098,11
7976,11
8946,11
1733,11
3823,11
8712,11
6722,11
110771,11
4350,11
5932,11
5777,11
62049,11
139415,11
6425,11
79251,11
5780,11
3966,10
3588,10
91690,10
6269,10
4442,10
7171,10
4347,10
6298,10
3936,10
65601,10
2573,10
27005,10
6521,10
4783,10
5095,10
3975,10
2800,10
57353,10
3094,10
55031,10
52606,10
4294,10
130970,10
6358,10
2774,10
1798,10
5165,10
3768,10
118082,10
103755,10
26393,10
1925,10
148238,10
6400,10
2552,10
4360,10
7372,10
72308,10
47254,10
4282,10
2733,10
5244,10
142536,10
149830,10
95307,10
8571,10
3370,10
1180,10
26349,10
6798,10
4750,10
6812,10
2103,10
3962,10
6268,10
7888,10
96565,10
5470,10
99,10
1490,10
7223,10
2400,10
3281,10
3158,10
1331,10
331,10
3205,10
8943,10
30892,10
3920,10
82499,10
1854,10
7206,10
8451,10
7771,10
4617,10
54734,10
68945,10
4987,10
7003,10
3739,10
7087,10
27879,10
2893,10
5612,10
131796,10
3180,10
3833,10
1413,10
50162,10
7056,10
470,10
45183,10
128606,10
1880,10
89072,10
3606,10
3663,10
5820,10
5619,10
95135,10
114028,10
2590,10
5643,10
5642,10
92439,10
1744,10
3622,10
219,10
3161,10
4692,10
6039,10
7767,10
1472,10
25769,10
2037,10
2847,10
74944,10
3289,10
6186,10
1458,10
25777,10
46772,10
6201,10
1326,10
3746,10
104078,10
142422,10
50011,10
3886,10
2238,10
201,10
31700,10
4169,10
77421,10
7505,10
3577,10
3714,10
82152,10
563,10
4217,10
3109,10
72762,10
39052,10
6116,10
2721,10
4569,10
26524,10
2853,10
92058,10
1624,10
4996,10
4316,10
26649,10
4414,10
51174,10
6140,10
6995,10
82378,10
1114,10
26547,10
4428,9
3923,9
6531,9
66130,9
3621,9
31502,9
2189,9
6898,9
81158,9
3587,9
6598,9
6768,9
46559,9
31689,9
6703,9
60674,9
60516,9
84187,9
6609,9
2649,9
867,9
6851,9
60609,9
6869,9
2741,9
65418,9
26464,9
99574,9
90343,9
7208,9
7979,9
988,9
764,9
7210,9
5601,9
70697,9
484,9
1564,9
131714,9
664,9
4622,9
3655,9
80241,9
61167,9
31431,9
27373,9
992,9
7894,9
4500,9
2479,9
88954,9
124859,9
127212,9
5836,9
42958,9
7217,9
88345,9
148956,9
67867,9
82463,9
74754,9
26578,9
7179,9
77414,9
43869,9
5134,9
74282,9
94799,9
5172,9
26400,9
3048,9
5205,9
91323,9
5248,9
4181,9
53189,9
110453,9
65193,9
79588,9
8338,9
3002,9
3454,9
26303,9
4570,9
8044,9
7093,9
90469,9
5427,9
5440,9
5443,9
140816,9
4411,9
97057,9
4268,9
3628,9
6306,9
75813,9
4792,9
4645,9
2499,9
3854,9
6247,9
93242,9
36533,9
26686,9
7564,9
4390,9
6204,9
134783,9
3284,9
4389,9
3855,9
6327,9
4769,9
309,9
4767,9
8998,9
753,9
746,9
55156,9
145935,9
97870,9
47202,9
7394,9
4749,9
55207,9
26663,9
54331,9
93040,9
4486,9
97328,9
5960,9
1317,9
64501,9
452,9
2621,9
130087,9
95199,9
3664,9
26947,9
7012,9
3518,9
7812,9
4837,9
336,9
3849,9
48596,9
26810,9
2201,8
3602,8
72696,8
7222,8
43832,8
1570,8
8835,8
127319,8
2128,8
4441,8
82041,8
6840,8
2607,8
7122,8
4600,8
4655,8
36289,8
4664,8
8575,8
81535,8
3795,8
3679,8
31445,8
27251,8
3816,8
4567,8
1571,8
3613,8
2362,8
6982,8
2227,8
7088,8
61361,8
4566,8
96911,8
5883,8
7832,8
108689,8
2286,8
3643,8
32582,8
1351,8
4183,8
4893,8
5825,8
4053,8
26606,8
27689,8
7883,8
5735,8
109483,8
8923,8
5914,8
8158,8
4405,8
7753,8
966,8
78160,8
4001,8
70565,8
1123,8
6008,8
120637,8
49314,8
3043,8
49225,8
5958,8
91199,8
88118,8
632,8
3042,8
104419,8
3331,8
56563,8
2260,8
5503,8
615,8
8367,8
2972,8
3716,8
141422,8
70994,8
53466,8
3496,8
51418,8
2055,8
3128,8
4521,8
90603,8
8121,8
2992,8
2187,8
5515,8
5521,8
4111,8
32025,8
4081,8
50641,8
1489,8
50740,8
92264,8
104339,8
5605,8
1750,8
8689,8
68099,8
5300,8
5307,8
4977,8
26171,8
3537,8
6032,8
25868,8
391,8
46347,8
1044,8
63826,8
7352,8
6592,8
106022,8
34536,8
2738,8
241,8
124,8
69069,8
2751,8
6480,8
6477,8
102819,8
59985,8
8813,8
1053,8
4394,8
4704,8
6813,8
3103,8
4201,8
8930,8
60832,8
6772,8
2197,8
128512,8
65567,8
34552,8
69253,8
6725,8
6723,8
1055,8
84847,8
715,8
767,8
4279,8
48061,8
3343,8
4404,8
4561,8
2812,8
5179,8
702,8
6123,8
6314,8
148888,8
3217,8
26350,8
91483,8
110297,8
66427,8
129659,8
2784,8
4840,8
4772,8
60291,8
3110,8
8239,8
26700,8
3069,8
47404,8
3960,8
418,8
5056,8
8999,8
80864,8
1473,8
8167,7
2074,7
8117,7
71131,7
8290,7
8126,7
63515,7
99764,7
63540,7
8675,7
61394,7
79590,7
3637,7
8093,7
1322,7
1312,7
7705,7
7702,7
7586,7
7584,7
1325,7
8797,7
1164,7
8494,7
8499,7
2516,7
8525,7
7307,7
81516,7
109191,7
27851,7
3792,7
7790,7
8720,7
108709,7
107057,7
127136,7
8713,7
39419,7
7944,7
8724,7
2483,7
7895,7
8385,7
7889,7
3692,7
7835,7
8765,7
7636,7
4403,7
69746,7
56274,7
65135,7
25996,7
5383,7
3951,7
1437,7
25995,7
6356,7
26467,7
5373,7
31737,7
91886,7
26151,7
5099,7
5101,7
31026,7
2809,7
6260,7
5915,7
103299,7
53447,7
6416,7
6423,7
106011,7
392,7
32728,7
97957,7
110611,7
43744,7
6516,7
6476,7
2894,7
33358,7
33312,7
4035,7
6454,7
6450,7
47274,7
25999,7
105769,7
6245,7
4197,7
5114,7
32914,7
52462,7
5333,7
25828,7
6143,7
5980,7
6127,7
64508,7
52456,7
110873,7
48741,7
6077,7
31270,7
6057,7
25891,7
32840,7
25927,7
6025,7
2849,7
3371,7
5117,7
3540,7
26838,7
25753,7
96467,7
52767,7
5947,7
91548,7
2292,7
5353,7
52712,7
27441,7
48165,7
5187,7
6203,7
5193,7
997,7
25795,7
5352,7
4965,7
59594,7
66744,7
8915,7
4691,7
567,7
64116,7
3847,7
1455,7
26712,7
987,7
4300,7
6983,7
26122,7
83374,7
5539,7
4737,7
6596,7
55116,7
6918,7
71876,7
3839,7
3838,7
3605,7
7086,7
2938,7
3806,7
74668,7
130452,7
1669,7
26163,7
3820,7
101612,7
134881,7
7085,7
4659,7
476,7
2586,7
55687,7
77206,7
72176,7
6892,7
2962,7
251,7
5466,7
6612,7
4353,7
1583,7
2697,7
388,7
84844,7
6676,7
32234,7
27604,7
54328,7
26199,7
633,7
74740,7
5840,7
4863,7
26631,7
5737,7
4798,7
90357,7
5734,7
6864,7
26695,7
73860,7
26694,7
32302,7
4454,7
1068,7
2669,7
4462,7
4528,6
3329,6
32203,6
5600,6
2465,6
964,6
136447,6
79946,6
59143,6
72367,6
32078,6
95067,6
981,6
1169,6
4106,6
5471,6
104245,6
26302,6
5357,6
90863,6
51044,6
90738,6
127114,6
27416,6
2191,6
4761,6
3183,6
3691,6
4895,6
3199,6
4354,6
72169,6
4822,6
3221,6
4806,6
1450,6
55100,6
63239,6
78544,6
3245,6
4925,6
8511,6
3406,6
4297,6
630,6
8612,6
31522,6
4666,6
1671,6
4629,6
3680,6
55895,6
1463,6
1328,6
132961,6
58351,6
4175,6
5121,6
26318,6
74508,6
26324,6
1812,6
4401,6
5243,6
5238,6
5233,6
5230,6
5198,6
5170,6
95567,6
91628,6
5119,6
4972,6
67252,6
5075,6
62801,6
8273,6
26472,6
2101,6
3446,6
5001,6
26562,6
92198,6
3144,6
3393,6
3434,6
8718,6
110781,6
7938,6
60382,6
86059,6
86014,6
8989,6
6413,6
7437,6
6427,6
1502,6
6349,6
1932,6
60471,6
85316,6
33587,6
42191,6
98083,6
31000,6
2783,6
25763,6
754,6
80844,6
6230,6
2493,6
25755,6
112497,6
6233,6
7541,6
4475,6
105246,6
6257,6
129737,6
3490,6
3970,6
7459,6
42217,6
6611,6
7355,6
7078,6
3851,6
2626,6
33838,6
83177,6
7067,6
2589,6
7199,6
245,6
7108,6
7111,6
61289,6
7136,6
8832,6
43635,6
7243,6
71494,6
76111,6
98369,6
6935,6
98296,6
42946,6
2653,6
375,6
2659,6
109687,6
8927,6
2678,6
1406,6
6762,6
3914,6
2704,6
6229,6
56079,6
25764,6
32591,6
25904,6
7899,6
4490,6
1652,6
25937,6
7789,6
26094,6
3737,6
7809,6
50245,6
116136,6
5808,6
49284,6
7585,6
1428,6
57845,6
2892,6
5869,6
30745,6
7843,6
7620,6
4073,6
6180,6
8779,6
2049,6
8785,6
25842,6
99220,6
74677,6
6125,6
6115,6
6109,6
48682,6
26012,5
8918,5
26025,5
32387,5
8920,5
26701,5
2305,5
27857,5
27329,5
8840,5
34129,5
8725,5
27704,5
26086,5
26736,5
2257,5
27032,5
32371,5
151639,5
33912,5
26116,5
71810,5
109740,5
31150,5
33826,5
8745,5
78034,5
8752,5
8955,5
32160,5
25826,5
31930,5
25911,5
8767,5
31956,5
25865,5
9001,5
26342,5
34164,5
73759,5
31101,5
2397,5
8670,5
1324,5
73101,5
111249,5
25773,5
75983,5
74152,5
122888,5
111663,5
26005,5
27812,5
8931,5
25993,5
27802,5
2345,5
33621,5
1311,5
76054,5
74787,5
1174,5
31770,5
27186,5
25952,5
26564,5
27075,5
5416,5
5830,5
6961,5
5875,5
5868,5
5864,5
49688,5
8580,5
49917,5
130448,5
1874,5
89427,5
5615,5
5607,5
5599,5
984,5
5531,5
2964,5
114265,5
51127,5
5425,5
2984,5
140725,5
5366,5
962,5
1822,5
956,5
5256,5
5232,5
5224,5
49528,5
2886,5
141718,5
2766,5
83506,5
6896,5
118354,5
6822,5
6735,5
2708,5
6628,5
46919,5
85261,5
69118,5
47152,5
6458,5
86290,5
5936,5
6348,5
48032,5
105037,5
1902,5
6092,5
48791,5
6037,5
1891,5
49132,5
2878,5
87660,5
104863,5
5199,5
140265,5
5023,5
59590,5
58146,5
4284,5
4252,5
3442,5
58879,5
96448,5
65037,5
3463,5
1612,5
100745,5
834,5
59519,5
97168,5
3390,5
97395,5
1493,5
703,5
60128,5
3921,5
3885,5
98230,5
98836,5
3780,5
99005,5
3640,5
99468,5
101850,5
57792,5
5022,5
66200,5
3133,5
3138,5
92048,5
92234,5
92309,5
53999,5
54768,5
114818,5
4796,5
3239,5
66335,5
4731,5
4687,5
1632,5
4684,5
115216,5
3282,5
571,5
573,5
4627,5
4573,5
94931,5
4534,5
56633,5
49,5
57223,5
2638,5
6064,5
41226,5
1112,5
1335,5
108795,5
7069,5
287,5
2434,5
69516,5
36931,5
7061,5
7919,5
320,5
7897,5
111795,5
44587,5
70282,5
106873,5
80185,5
8336,5
42900,5
8190,5
79318,5
8142,5
8188,5
178,5
7096,5
2566,5
8191,5
7936,5
8196,5
39398,5
69805,5
3678,5
8331,5
7211,5
8522,5
108949,5
7650,5
7613,5
106839,5
8534,5
83270,5
7815,5
80727,5
107702,5
44731,5
189,5
2620,5
70344,5
7574,5
2419,5
8700,4
7948,4
4789,4
5153,4
91273,4
80026,4
55110,4
5168,4
2056,4
114635,4
73392,4
26394,4
26732,4
4667,4
3047,4
26366,4
93980,4
4712,4
52730,4
5227,4
55417,4
7774,4
8056,4
5028,4
3223,4
103543,4
4800,4
26509,4
7892,4
5018,4
53326,4
1767,4
131168,4
8753,4
1759,4
5063,4
8751,4
5000,4
4988,4
4660,4
40226,4
7915,4
5085,4
1444,4
3106,4
4897,4
72043,4
66659,4
91673,4
66544,4
8727,4
52831,4
7920,4
4832,4
2284,4
112303,4
26782,4
83332,4
34326,4
98122,4
8611,4
3883,4
109042,4
135264,4
3903,4
100272,4
60649,4
3933,4
831,4
1152,4
824,4
8524,4
31104,4
27768,4
97742,4
97639,4
3870,4
27826,4
1504,4
133545,4
78321,4
63393,4
1549,4
133782,4
134569,4
3757,4
3759,4
27875,4
62115,4
27871,4
8535,4
3790,4
134859,4
116849,4
2219,4
687,4
4026,4
8123,4
2487,4
8332,4
31374,4
4302,4
136654,4
37785,4
78116,4
27022,4
4470,4
8502,4
3340,4
26915,4
138204,4
102217,4
